926247D0-3DF9-40E7-9236-C63BC1E2AD57#appfire#5CE034A9-22DB-47B3-93FD-729E0BBEBC6C#appfire#versionId#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"versionId","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"versionId"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#9#appfire##appfire##appfire#0#appfire#1
927A5813-07E5-41F6-8A58-43E3AA22AAD2#appfire#8A7963A6-4CA7-41AE-B2F0-15CDD9286686#appfire#versionId#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"versionId","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"versionId"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#11#appfire##appfire##appfire#0#appfire#1
92F12055-414B-4B40-AC0E-14102064F5C0#appfire#28DADA0C-C5DF-47B4-9891-9C35C28753EC#appfire#updatedBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedBy"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#10#appfire##appfire##appfire#0#appfire#1
93462CCA-5623-4BA6-979C-E62A51284E39#appfire#1747DD07-D2F2-401B-8058-FC70C9870801#appfire#districtId#appfire#VARCHAR#appfire#64#appfire#0#appfire#0#appfire#0#appfire#0#appfire#1#appfire#districtId#appfire#ast_District_M#appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"District","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"combo","WidgetDisplayName":"ComboBox","MinValue":"0","MaxValue":"64","ErrorMessage":"","Finders":"true","Name":"districtId"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#5#appfire##appfire##appfire#0#appfire#1
9364611C-2EB4-4B33-853D-66C745CC979E#appfire#4E67F99E-2B62-4AA2-8492-E87F89AC10CB#appfire#country#appfire#VARCHAR#appfire#256#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Country","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"country"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#5#appfire#Info#appfire##appfire#0#appfire#1
93B9B361-5BA3-4849-8585-DA303A75379A#appfire#AB1E1A15-2308-4BCD-8409-CC8B4DCB65F1#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#15#appfire##appfire##appfire#0#appfire#1
93BE0B3B-0832-4BA3-A374-9198EB82AB35#appfire#1747DD07-D2F2-401B-8058-FC70C9870801#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#15#appfire##appfire##appfire#0#appfire#1
9407D0E9-9452-43D0-A8DC-1E3984A02104#appfire#537E050D-465C-48B0-9A48-193E121F1600#appfire#domainDescription#appfire#VARCHAR#appfire#256#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Description","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"3","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"domainDescription"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#4#appfire#User Domain#appfire##appfire#0#appfire#1
95E147C3-7EF5-40A4-BDF6-B0B3FE9726EB#appfire#A635EBDA-8F92-4DA4-9236-2019CCFC7F72#appfire#versionId#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"versionId","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"versionId"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#16#appfire##appfire##appfire#0#appfire#1
967ED71A-1BE7-4BD9-81C3-9D243D13282A#appfire#5CE034A9-22DB-47B3-93FD-729E0BBEBC6C#appfire#userId#appfire#VARCHAR#appfire#64#appfire#0#appfire#0#appfire#0#appfire#0#appfire#1#appfire#userId#appfire#ast_User_T#appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"User ID","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"combo","WidgetDisplayName":"ComboBox","MinValue":"0","MaxValue":"64","ErrorMessage":"","Finders":"false","Name":"userId"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#2#appfire##appfire##appfire#0#appfire#1
96FB46C9-4098-4339-BF16-E4DA159C6DE6#appfire#1747DD07-D2F2-401B-8058-FC70C9870801#appfire#txnAccessCode#appfire#INT#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#1#appfire#column seq#appfire#{"DisplayName":"txnAccessCode","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"txnAccessCode"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#18#appfire##appfire##appfire#0#appfire#1
97590300-1510-4B4A-9968-11D1B6A4E3D3#appfire#EF7B9427-EF16-4E5E-BA2D-1666F6762F68#appfire#nativeLanguageCode#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#1#appfire#languageId#appfire#ast_Language_M#appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Native Language Code","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"combo","WidgetDisplayName":"ComboBox","MinValue":"0","MaxValue":"64","ErrorMessage":"Please enter gender","Finders":"false","Name":"nativeLanguageCode"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#7#appfire##appfire##appfire#0#appfire#1
97D8E79A-9529-41BC-8009-560EFEA5BB0C#appfire#E0277379-9A79-4DBA-AE57-E77438F246E0#appfire#districtLongitude#appfire#INT#appfire#11#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"District Longitude","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"numberfield","WidgetDisplayName":"NumberField","MinValue":"0","MaxValue":"11","ErrorMessage":"","Finders":"false","Name":"districtLongitude"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#10#appfire#Geo#appfire##appfire#0#appfire#1
980202E3-5D94-49C2-B461-25D2FD78A7E1#appfire#09B30FAA-C302-46BF-A9F6-1DDFE676D468#appfire#createdBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdBy"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#3#appfire##appfire##appfire#0#appfire#1
985074F3-302D-4827-9055-E102897FFD03#appfire#73FB9B32-2CBE-4DC4-AC71-91774318646F#appfire#minPwdLength#appfire#INT#appfire#11#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"minPwdLength","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"numberfield","WidgetDisplayName":"NumberField","MinValue":"0","MaxValue":"11","ErrorMessage":"","Finders":"false","Name":"minPwdLength"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#5#appfire##appfire##appfire#0#appfire#1
9879A800-B2FF-4DD9-8219-86854853B91E#appfire#E0277379-9A79-4DBA-AE57-E77438F246E0#appfire#activeStatus#appfire#INT#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1#appfire#1#appfire#column seq#appfire#{"DisplayName":"activeStatus","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"numberfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"activeStatus"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#16#appfire##appfire##appfire#0#appfire#1
98EE9725-6376-430B-A397-C47172142E0C#appfire#538DAAEE-E7E0-4F41-84CC-9B5DF1FBFF43#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#8#appfire##appfire##appfire#0#appfire#1
99B8F4F5-1B7C-46B6-A48C-71632CAFA740#appfire#4E48B100-C84F-4C0F-8A58-F8DE9D852768#appfire#customerName#appfire#VARCHAR#appfire#256#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Name","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"65535","ErrorMessage":"","Finders":"true","Name":"customerName"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#2#appfire##appfire##appfire#0#appfire#1
9A0CC67E-127F-4630-9350-784A290FAC0B#appfire#1F3DFC9C-5C46-4A01-8F86-577DEF82E74F#appfire#roleHelp#appfire#VARCHAR#appfire#256#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Help","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"roleHelp"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#5#appfire##appfire##appfire#0#appfire#1
9A40F1C8-2980-4040-81DC-8346616A082F#appfire#6A3BA3D3-AF6E-42B2-9BE5-FF1B13A730E6#appfire#changePasswordNextLogin#appfire#INT#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Change Password On next login","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"checkbox","WidgetDisplayName":"CheckBox","MinValue":"0","MaxValue":"1","ErrorMessage":"","Finders":"false","Name":"changePasswordNextLogin"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#10#appfire##appfire##appfire#0#appfire#1
9A4C4027-E07E-4DF2-B2AE-89290221F336#appfire#1747DD07-D2F2-401B-8058-FC70C9870801#appfire#talukaName#appfire#VARCHAR#appfire#256#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"taluka Name","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"256","ErrorMessage":"","Finders":"true","Name":"talukaName"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#6#appfire##appfire##appfire#0#appfire#1
9ACBEBA9-2D5B-4834-9CC7-4A246D97F077#appfire#538DAAEE-E7E0-4F41-84CC-9B5DF1FBFF43#appfire#commTypeDescription#appfire#VARCHAR#appfire#256#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Communication Type Description","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textareafield","WidgetDisplayName":"TextAreaField","MinValue":"0","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"commTypeDescription"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#3#appfire#Communication Type#appfire##appfire#0#appfire#1
9B48B349-384D-437D-8AA5-02E57E2E00BB#appfire#C5FAB268-7D1D-4110-8ED7-846CBD1BFD66#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#8#appfire##appfire##appfire#0#appfire#1
9B7E07B5-C281-40F4-989D-E22A73388D73#appfire#84867994-7CD9-4FF6-8578-F921A1CB7C74#appfire#villageCode#appfire#VARCHAR#appfire#32#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Village Code","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"32","ErrorMessage":"","Finders":"false","Name":"villageCode"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#10#appfire#Village Code#appfire##appfire#0#appfire#1
9BDC0C66-1113-49AD-B95E-CD4D9B06E8E9#appfire#AE38047A-D732-41DD-8878-FCD87ADC274C#appfire#longitude#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Longitude","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"64","ErrorMessage":"","Finders":"false","Name":"longitude"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#12#appfire#Geo#appfire##appfire#0#appfire#1
9C67E116-BE03-427E-8DCA-3C0ACB9DF4A2#appfire#4E53AC9A-67B6-4F1C-B06A-AFD5ED132D32#appfire#commMapId#appfire#INT#appfire#11#appfire#1#appfire#0#appfire#1#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"commType","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"64","ErrorMessage":"","Finders":"false","Name":"commMapId"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#1#appfire##appfire##appfire#0#appfire#1
9C85C7D4-46F0-4947-9EFC-C8FFA7B4368D#appfire#537E050D-465C-48B0-9A48-193E121F1600#appfire#updatedDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedDate"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#10#appfire##appfire##appfire#0#appfire#1
9C8F82B3-BF77-4C69-85C9-218B0C855641#appfire#B258CBE9-75AD-4191-B189-2604F50CEC66#appfire#txnAccessCode#appfire#INT#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire##appfire#1#appfire#column seq#appfire#{"DisplayName":"txnAccessCode","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"txnAccessCode"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#18#appfire##appfire##appfire#0#appfire#1
9D18AA74-28C7-4E20-A1D1-BECA82C80F94#appfire#6A3BA3D3-AF6E-42B2-9BE5-FF1B13A730E6#appfire#updatedBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"updatedBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"updatedBy"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#17#appfire##appfire##appfire#0#appfire#1
9D31CFD2-DD61-4D2D-918A-8024BA80B47A#appfire#01FA4E5E-8E0B-43CD-A660-DA0F55FF7DC8#appfire#cityName#appfire#VARCHAR#appfire#256#appfire#0#appfire#0#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"City Name","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"256","ErrorMessage":"","Finders":"false","Name":"cityName"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#4#appfire##appfire##appfire#0#appfire#1
9DD27EB1-3F58-4DD9-8981-497A6AA5C2D3#appfire#AE38047A-D732-41DD-8878-FCD87ADC274C#appfire#createdDate#appfire#DATETIME#appfire##appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#1900-01-01#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdDate","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"datefield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdDate"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#14#appfire##appfire##appfire#0#appfire#1
9EC75CD4-060F-4983-A798-87C92907E8FB#appfire#0394578E-C94E-4E49-BC81-DEDC0E15A36D#appfire#serverAuthImage#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#1#appfire##appfire#0#appfire#column seq#appfire#{"DisplayName":"Server Auth Image","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","Widgets":"textfield","WidgetDisplayName":"TextField","MinValue":"0","MaxValue":"32","ErrorMessage":"","Finders":"true","Name":"serverAuthImage"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#3#appfire##appfire##appfire#0#appfire#1
9F2EEFC7-306A-4F3F-B384-FAA5F8F88C9E#appfire#28DADA0C-C5DF-47B4-9891-9C35C28753EC#appfire#createdBy#appfire#VARCHAR#appfire#64#appfire#0#appfire#1#appfire#0#appfire#0#appfire#0#appfire##appfire##appfire#0#appfire#-1#appfire#1#appfire#column seq#appfire#{"DisplayName":"createdBy","DisplayFormat":"","RegularExpression":"","RegexDisplayName":"","WidgetDisplayName":"","Widgets":"textfield","MinValue":"","MaxValue":"","ErrorMessage":"","Finders":"false","Name":"createdBy"}#appfire#LA4IF7EAM31HVZ7VFOEC0G#appfire#EFB6696D-A332-4E61-9F38-2A01E4E690FE#appfire#1#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#2015-12-20 03:32:51#appfire#0#appfire#1#appfire#8#appfire##appfire##appfire#0#appfire#1
